,index,employed,bank_balance,annual_salary,defaulted,event_timestamp,created_timestamp
5312,5313,1.0,0.21730612736972182,0.5281212757064703,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5313,5314,0.0,0.4575220772175171,0.2374654208319445,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5314,5315,1.0,0.372129208234124,0.54232514901296,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5315,5316,0.0,0.4735751529581964,0.2538521062687529,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5316,5317,1.0,0.19744793393411494,0.5433624897055959,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5317,5318,0.0,0.46573510352934083,0.310406409473957,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5318,5319,1.0,0.38001446698212726,0.932073832277261,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5319,5320,0.0,0.5556149974381386,0.2282218221857909,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5320,5321,1.0,0.2909897826938726,0.49772252194422106,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5321,5322,1.0,0.26430498206697006,0.5324732977514026,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5322,5323,1.0,0.0,0.3850673227239715,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5323,5324,0.0,0.4392462099520781,0.19506566572678566,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5324,5325,1.0,0.0,0.3772154093593686,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5325,5326,1.0,0.5384505259350794,0.5467392741033323,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5326,5327,0.0,0.30390834564031466,0.2279085590362267,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5327,5328,1.0,0.19895491123903675,0.6267649561857518,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5328,5329,1.0,0.3629667862201995,0.81492605478313,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5329,5330,0.0,0.28803233973296366,0.2996151809520617,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5330,5331,1.0,0.2161382199584074,0.6690336353941194,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5331,5332,1.0,0.5313488953856355,0.8466770611409978,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5332,5333,1.0,0.3077021610054552,0.6388968960293346,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5333,5334,0.0,0.45982398505078514,0.1569529443026364,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5334,5335,1.0,0.09246812743000091,0.7331603882594467,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5335,5336,0.0,0.4083569426444438,0.1073353589185057,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5336,5337,1.0,0.18285285873594742,0.19104009685876752,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5337,5338,1.0,0.25534223454594773,0.6806203874405659,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5338,5339,1.0,0.10799752855721993,0.46340358213663607,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5339,5340,0.0,0.3179420717923988,0.27454561042759595,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5340,5341,1.0,0.313391000331535,0.5561199940754794,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5341,5342,1.0,0.38591051568763374,0.4542387114662282,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5342,5343,1.0,0.48114771391542843,0.5729547282538355,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5343,5344,0.0,0.46035896199403237,0.25219579606349135,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5344,5345,1.0,0.3644059495463998,0.36947409986994084,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5345,5346,0.0,0.5865532415081829,0.25418652842052447,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5346,5347,0.0,0.1581308960487055,0.3284833419572297,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5347,5348,1.0,0.10404171313180023,0.7261898709932888,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5348,5349,0.0,0.5302676391693542,0.19120620876570749,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5349,5350,1.0,0.392224750595256,0.5323257343204237,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5350,5351,1.0,0.06869179300159739,0.5349009497644069,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5351,5352,1.0,0.061115464601103106,0.5579560184033857,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5352,5353,1.0,0.15268317309141324,0.7117010381375902,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5353,5354,1.0,0.3342324964586033,0.6972462795192126,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5354,5355,1.0,0.6950480725760271,0.47726891140780736,1,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5355,5356,1.0,0.29875071581421986,0.5053151688337241,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5356,5357,0.0,0.3549458995147533,0.3168824381106055,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5357,5358,1.0,0.35368380602188126,0.18895250023838228,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5358,5359,1.0,0.007120467765755448,0.4783893767519723,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5359,5360,0.0,0.22584692124536604,0.24461235471390969,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5360,5361,0.0,0.25611456041472014,0.2540612231606988,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5361,5362,1.0,0.22652129358931855,0.3246413343031668,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5362,5363,1.0,0.04976039060851744,0.699659092751448,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5363,5364,1.0,0.279932336719009,0.3354452032679392,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5364,5365,1.0,0.2743414509177492,0.710930108518202,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5365,5366,1.0,0.17603378643117634,0.4516525043327866,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5366,5367,0.0,0.4162761083818078,0.22815353631503063,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5367,5368,0.0,0.11686608999668466,0.19099379436692404,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5368,5369,1.0,0.5936398022845776,0.6208280699170375,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5369,5370,0.0,0.51623391301727,0.17293087628771078,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5370,5371,1.0,0.6003157117453811,1.0,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5371,5372,1.0,0.17443262304469695,0.5705441133594917,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5372,5373,0.0,0.29616248229301667,0.277299440825278,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5373,5374,0.0,0.27559224208083427,0.3535665146974002,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5374,5375,0.0,0.1764180656439314,0.3611171183747248,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5375,5376,1.0,0.08256351909340245,0.511403053436373,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5376,5377,0.0,0.3190873745441394,0.27325175118222494,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5377,5378,1.0,0.26453479610597064,0.7789869399493778,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5378,5379,0.0,0.5205250308930347,0.14134763059020153,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5379,5380,1.0,0.5483551342716778,0.44905283237975846,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5380,5381,1.0,0.5115848880315862,0.5853780852641839,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5381,5382,1.0,0.38903749359534645,0.3102110321938341,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5382,5383,1.0,0.3009659724524549,0.6535130950866325,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5383,5384,0.0,0.04441815606256969,0.19067682152216764,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5384,5385,1.0,0.08843696313933512,0.3672320700126652,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5385,5386,1.0,0.33540417131318,0.49269602235489807,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5386,5387,0.0,0.19533439826396215,0.24543810538447147,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5387,5388,1.0,0.4236489948461376,0.42548266569353577,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5388,5389,1.0,0.5533582989240182,0.5186689723567254,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5389,5390,1.0,0.3534276198800446,0.17357581366668196,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5390,5391,1.0,0.2720207058681696,0.360146689591667,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5391,5392,1.0,0.23005515536936014,0.5788207181255433,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5392,5393,1.0,0.15362503390698934,0.2443363259123858,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5393,5394,1.0,0.39830540402061543,0.7881255679612037,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5394,5395,1.0,0.47560203743331625,0.7747326065445069,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5395,5396,0.0,0.407889779679918,0.2974020042796143,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5396,5397,1.0,0.7421637180144066,0.39355441834315125,1,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5397,5398,1.0,0.2863633623677628,0.620334817852592,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5398,5399,1.0,0.3501461767985774,0.3072409403060581,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5399,5400,1.0,0.44352225805479367,0.4760451241827336,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5400,5401,1.0,0.11651571777329033,0.5695712114463057,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5401,5402,1.0,0.3699403236987251,0.5181421956394319,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5402,5403,1.0,0.07540914433828627,0.3229929930727625,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5403,5404,1.0,0.6142740890322191,0.7357761355583078,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5404,5405,1.0,0.35686729557852853,0.37836857497967225,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5405,5406,1.0,0.2024624009162422,0.5503562269157347,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5406,5407,0.0,0.48696841375568883,0.19355362144566549,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5407,5408,1.0,0.1344336779288104,0.5313500844848732,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5408,5409,1.0,0.18843244220742036,0.4625541993337388,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5409,5410,1.0,0.5069886072515748,0.5500093017172042,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5410,5411,0.0,0.4110808041230899,0.26405981347652574,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5411,5412,1.0,0.3863626088791103,0.30185130277625344,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5412,5413,1.0,0.15191838210916545,0.580106608396057,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5413,5414,1.0,0.2634723771060008,0.49717760893932117,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5414,5415,1.0,0.5447007143072425,0.20463901505669102,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5415,5416,0.0,0.3631438560535278,0.21693871556063252,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5416,5417,1.0,0.2044855179480997,0.7124462746828693,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5417,5418,1.0,0.2889365261159167,0.3380511954424059,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5418,5419,1.0,0.30457141565448026,0.3907673380848575,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5419,5420,1.0,0.2774872660417734,0.627133727367081,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5420,5421,1.0,0.4054296392296332,0.4269444229953838,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5421,5422,0.0,0.27551689321558814,0.14753842488540478,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5422,5423,1.0,0.08891166099038549,0.514281089924935,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5423,5424,1.0,0.5208301937972815,0.5443955711185665,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5424,5425,0.0,0.34493580276681035,0.2997209759630987,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5425,5426,1.0,0.06653304801229692,0.6620540499841583,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5426,5427,0.0,0.24111636878748605,0.26281184453464346,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5427,5428,0.0,0.3581632960607613,0.2701736659455203,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5428,5429,1.0,0.4975699990958136,0.38929087939835894,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5429,5430,0.0,0.45323472678501464,0.2085739024866774,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5430,5431,1.0,0.5033078151843033,0.2570714347149979,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5431,5432,0.0,0.6206033937128906,0.2113494414710398,1,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5432,5433,0.0,0.5403982941016908,0.20595307153144188,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5433,5434,1.0,0.11584134542933784,0.4856815383309065,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5434,5435,0.0,0.48143780704662587,0.27311545423294087,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5435,5436,1.0,0.37613776786521597,0.6221289363644383,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5436,5437,1.0,0.2114816600861991,0.5994870178529769,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5437,5438,0.0,0.5941559420115132,0.19865898640685245,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5438,5439,0.0,0.15524503450978028,0.16236099291228387,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5439,5440,0.0,0.6624709906868802,0.18548888149392448,1,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5440,5441,0.0,0.0947398957171705,0.2555831599623315,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5441,5442,1.0,0.5097840501522047,0.5412318881002046,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5442,5443,1.0,0.0038390246842882544,0.43788087921424806,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5443,5444,1.0,0.3517096657524338,0.4514998572454332,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5444,5445,0.0,0.6377339582265891,0.31562457664821075,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5445,5446,1.0,0.24987567437234395,0.48782340641799254,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5446,5447,1.0,0.019413635130654933,0.4957243701968035,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5447,5448,1.0,0.30054401880707676,0.7230740018240709,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5448,5449,1.0,0.0,0.6797255265225345,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5449,5450,1.0,0.45852421712529007,0.8517478022803908,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5450,5451,1.0,0.0,0.6074051561465665,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5451,5452,1.0,0.2794840109707948,0.6187849896389588,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5452,5453,1.0,0.17148648241357484,0.5872499699789482,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5453,5454,0.0,0.6736715995057114,0.3497657258788062,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5454,5455,1.0,0.47235073389794746,0.37620486090978766,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5455,5456,1.0,0.345885198468911,0.5954863176823583,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5456,5457,1.0,0.0,0.40490608563130637,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5457,5458,0.0,0.26340833057054164,0.23083729469241543,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5458,5459,1.0,0.06480002411163688,0.44974585840011017,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5459,5460,1.0,0.49969483709575335,0.6294818270276301,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5460,5461,1.0,0.4805373881069351,0.5393391191754694,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5461,5462,0.0,0.8467027336568311,0.23569960592045372,1,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5462,5463,1.0,0.37439720907803126,0.7127243644261666,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5463,5464,1.0,0.3757572560957232,0.4678733526548915,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5464,5465,0.0,0.24577669610295666,0.15617940415700202,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5465,5466,1.0,0.4237959251333675,0.5663064048849267,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5466,5467,1.0,0.6061138069260676,0.4939270915742381,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5467,5468,0.0,0.2925834111938274,0.05472872098228332,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5468,5469,1.0,0.3183564905512523,0.4551008721081209,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5469,5470,1.0,0.2147631031676663,0.5686253765684111,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5470,5471,1.0,0.07024021218240453,0.17247540815577864,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5471,5472,1.0,0.0,0.6581410085369704,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5472,5473,1.0,0.5385522469031616,0.42899904454739385,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5473,5474,1.0,0.11116218089755567,0.531829871729732,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5474,5475,1.0,0.3377814280116941,0.7428745686105378,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5475,5476,0.0,0.5886743120648603,0.17837258694632457,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5476,5477,1.0,0.33504249675999875,0.4432985455521717,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5477,5478,0.0,0.6802796949877935,0.27418315946770544,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5478,5479,1.0,0.5026183730673016,0.5898753350060854,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5479,5480,1.0,0.19889839959010217,0.7700894421250453,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5480,5481,1.0,0.4830163657735314,0.7142002735281922,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5481,5482,1.0,0.3514384098375478,0.6511643084454921,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5482,5483,0.0,0.697312305976672,0.28583599904702056,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5483,5484,1.0,0.17149024985683714,0.4907265863961905,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5484,5485,1.0,0.28191401187498116,0.6162905631124947,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5485,5486,1.0,0.3294553784020013,0.449471478352005,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5486,5487,0.0,0.2029559359836041,0.21404103142716374,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5487,5488,1.0,0.3171622110371018,0.6573447980318281,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5488,5489,1.0,0.68347825431749,0.37853825918568623,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5489,5490,0.0,0.13777540010247444,0.2085949240927666,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5490,5491,1.0,0.1511422887971307,0.5346730096042634,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5491,5492,1.0,0.7897088519846891,0.6762713881102346,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5492,5493,1.0,0.5386991771903915,0.44901903293467393,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5493,5494,0.0,0.654536755176467,0.2532312132104719,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5494,5495,1.0,0.3930912625455861,0.6119345565801337,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5495,5496,0.0,0.4353129991862323,0.2943369716741415,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5496,5497,0.0,0.3509938515325959,0.25291162983946913,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5497,5498,1.0,0.055290997317580394,0.6753445138966556,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5498,5499,1.0,0.5300604297899274,0.36953881344162715,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5499,5500,0.0,0.26594381988607246,0.24286014201812367,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5500,5501,1.0,0.24179450857470086,0.43769827977312054,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5501,5502,1.0,0.14301214623707767,0.5783074062278363,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5502,5503,1.0,0.2660681455137286,0.45544738511829674,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5503,5504,1.0,0.21743045299737787,0.5886617150937605,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5504,5505,1.0,0.03428373368697067,0.7091785828030072,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5505,5506,1.0,0.20698333283100756,0.6547258906222478,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5506,5507,0.0,0.41533424756623166,0.22834973797186292,1,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5507,5508,0.0,0.46277012568190723,0.23848833493216617,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5508,5509,0.0,0.36695274119171767,0.2656709203588897,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5509,5510,1.0,0.09933240905391964,0.6871298033339442,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5510,5511,1.0,0.3191288164200247,0.4782665446222747,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5511,5512,1.0,0.31465309382440704,0.5386636798582511,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5512,5513,1.0,0.28553829229331806,0.4989796964260247,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5513,5514,0.0,0.3818944211700172,0.17928984343162743,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5514,5515,0.0,0.24246511347539107,0.3846258689960988,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5515,5516,0.0,0.2852971759245306,0.24874358119684659,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5516,5517,1.0,0.47028240754694234,0.5541001337413815,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5517,5518,1.0,0.2634535398896892,0.5592572970391412,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5518,5519,1.0,0.32641128424605925,0.24476788711974595,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5519,5520,1.0,0.262843214081196,0.4758068793137229,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5520,5521,1.0,0.33873082371379487,0.5339030417577031,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5521,5522,1.0,0.2540010247445673,0.6280373816366791,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5522,5523,1.0,0.3401699870399952,0.4534955358627226,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5523,5524,1.0,0.5996865487205763,0.6249832033245465,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5524,5525,1.0,0.18242713764730703,0.4040354064300834,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5525,5526,1.0,0.2831949425841647,0.6946108845754446,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5526,5527,1.0,0.22762515446517373,0.5155212272880781,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5527,5528,1.0,0.24135371771301126,0.6224518172422786,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5528,5529,0.0,0.2947835980590132,0.31154899559315696,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5529,5530,1.0,0.3869013532656198,0.5431961030064194,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5530,5531,0.0,0.32509267910425266,0.2113962935473562,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5531,5532,0.0,0.2940527140661262,0.19292297326299018,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5532,5533,1.0,0.33078528587359474,0.19910030273860693,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5533,5534,1.0,0.18153802103740316,0.44181466747528864,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5534,5535,0.0,0.595252268000844,0.17178306911601812,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5535,5536,1.0,0.0006291630248048464,0.3054274489415415,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5536,5537,1.0,0.1939668163597456,0.5067839333376019,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
5537,5538,1.0,0.7865215949847795,0.6076396913203849,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
